t,w
2016-01-06 13:11:00,68621.5667885154
2016-01-06 14:11:00,53720.9089202742
2016-01-06 15:11:00,2326.9054525332
2016-01-06 16:11:00,15975.2839468299
2016-01-06 17:11:00,27434.338575765
2016-01-06 18:11:00,112842.5334967755
2016-01-06 19:11:00,28303.8962960787
2016-01-06 20:11:00,87441.81283928969
2016-01-06 21:11:00,109073.9121080895
2016-01-06 22:11:00,17938.7220610224
2016-01-06 23:11:00,34881.7953303666
2016-01-07 00:11:00,52429.336663235394
2016-01-07 01:11:00,40734.5040738009
2016-01-07 02:11:00,98399.8499948211
2016-01-07 03:11:00,12662.1121526922
2016-01-07 04:11:00,79704.2609547459
2016-01-07 05:11:00,102286.2893734704
2016-01-07 06:11:00,80152.0835061804
2016-01-07 07:11:00,38922.997591962
2016-01-07 08:11:00,73349.8989170706
2016-01-07 09:11:00,26672.8791261306
2016-01-07 10:11:00,39901.314261243606
2016-01-07 11:11:00,184832.72514608552
2016-01-07 12:11:00,35300.143992200996
2016-01-07 13:11:00,26111.8842156315
2016-01-07 14:11:00,69557.1250870947
2016-01-07 15:11:00,75906.64416058021
2016-01-07 16:11:00,100537.1234173713
2016-01-07 17:11:00,22307.9160458781
2016-01-07 18:11:00,7082.796171735899
2016-01-07 19:11:00,11057.7185179329
2016-01-07 20:11:00,100158.3494965383
2016-01-07 21:11:00,117115.6976041536
2016-01-07 22:11:00,22432.2734079378
2016-01-07 23:11:00,35171.8959133047
2016-01-08 00:11:00,60231.674696787
2016-01-08 01:11:00,12021.474380757601
2016-01-08 02:11:00,35835.8558716092
2016-01-08 03:11:00,110028.17115919199
2016-01-08 04:11:00,1617.9541773812998
2016-01-08 05:11:00,80594.3813221371
2016-01-08 06:11:00,122453.9348682705
2016-01-08 07:11:00,5975.7060379632
2016-01-08 08:11:00,118076.06314934429
2016-01-08 09:11:00,61794.5983531998
2016-01-08 10:11:00,33913.8380235666
2016-01-08 11:11:00,106408.3564938999
2016-01-08 12:11:00,65326.3122619437
2016-01-08 13:11:00,49157.05027621741
2016-01-08 14:11:00,31710.520819295998
2016-01-08 15:11:00,18083.5951719324
2016-01-08 16:11:00,32972.8075873845
2016-01-08 17:11:00,49082.4361872735
2016-01-08 18:11:00,100925.83489806509
2016-01-08 19:11:00,48513.6474543567
2016-01-08 20:11:00,76619.6449401075
2016-01-08 21:11:00,41430.4146287955
2016-01-08 22:11:00,86099.9352953949
2016-01-08 23:11:00,57818.7004622073
2016-01-09 00:11:00,127103.6794402122
2016-01-09 01:11:00,74843.3090271867
2016-01-09 02:11:00,24403.2650866554
2016-01-09 03:11:00,55268.0332731318
2016-01-09 04:11:00,38751.9936782913
2016-01-09 05:11:00,110895.18675391859
2016-01-09 06:11:00,62587.79504048939
2016-01-09 07:11:00,106121.148288606
2016-01-09 08:11:00,99960.7169202147
2016-01-09 09:11:00,27333.6891252216
2016-01-09 10:11:00,45793.5583870446
2016-01-09 11:11:00,63697.064361117
2016-01-09 12:11:00,6447.2034279114
2016-01-09 13:11:00,237224.84679935913
2016-01-09 14:11:00,88689.7858784751
2016-01-09 15:11:00,4394.996017681499
2016-01-09 16:11:00,11485.3918671591
2016-01-09 17:11:00,68101.9483675806
2016-01-09 18:11:00,41678.671100609405
2016-01-09 19:11:00,18551.296906688698
2016-01-09 20:11:00,27323.5294935471
2016-01-09 21:11:00,62485.0735183422
2016-01-09 22:11:00,37516.0376291316
2016-01-09 23:11:00,82241.1157859808
2016-01-10 00:11:00,55500.8183513586
2016-01-10 01:11:00,118414.9501384971
2016-01-10 02:11:00,32982.2761720089
2016-01-10 03:11:00,92646.5167969572
2016-01-10 04:11:00,19536.9232393797
2016-01-10 05:11:00,13213.8027145014
2016-01-10 06:11:00,111297.2691118002
2016-01-10 07:11:00,38019.417425922904
2016-01-10 08:11:00,57006.0785650389
2016-01-10 09:11:00,42866.6870282772
2016-01-10 10:11:00,123279.8577857484
2016-01-10 11:11:00,13931.1089033358
2016-01-10 12:11:00,79644.94589611891
2016-01-10 13:11:00,86011.5065329509
2016-01-10 14:11:00,60604.7941080648
2016-01-10 15:11:00,67117.729626816
2016-01-10 16:11:00,53509.167134392206
2016-01-10 17:11:00,14032.9608120636
2016-01-10 18:11:00,34001.0701924047
2016-01-10 19:11:00,38250.7217855499
2016-01-10 20:11:00,110106.6152803518
2016-01-10 21:11:00,110655.54446292389
2016-01-10 22:11:00,11334.994380533999
2016-01-10 23:11:00,123781.81501723289
2016-01-11 00:11:00,52346.7043690008
2016-01-11 01:11:00,17118.3423151356
2016-01-11 02:11:00,23745.161116789197
2016-01-11 03:11:00,91263.08064753331
2016-01-11 04:11:00,56225.0023502211
2016-01-11 05:11:00,5824.823275428301
2016-01-11 06:11:00,95431.81577071229
2016-01-11 07:11:00,49951.5179733306
2016-01-11 08:11:00,35024.5387731393
2016-01-11 09:11:00,3381.4022940522004
2016-01-11 10:11:00,87499.5626725605
2016-01-11 11:11:00,104900.9917791
2016-01-11 12:11:00,7031.0568794169
2016-01-11 13:11:00,45628.5369970782
2016-01-11 14:11:00,46882.205902158
2016-01-11 15:11:00,69305.5910020056
2016-01-11 16:11:00,5037.3186867399
2016-01-11 17:11:00,163975.2183046296
2016-01-11 18:11:00,75378.4534942494
2016-01-11 19:11:00,106929.1157687643
2016-01-11 20:11:00,44387.197611358795
2016-01-11 21:11:00,169617.687390789
2016-01-11 22:11:00,84324.17762193149
2016-01-11 23:11:00,32035.5512478276
2016-01-12 00:11:00,113010.9314998389
2016-01-12 01:11:00,58976.2182593859
2016-01-12 02:11:00,6443.228199988801
2016-01-12 03:11:00,58495.4410951515
2016-01-12 04:11:00,14858.883759307499
2016-01-12 05:11:00,97853.7996270153
2016-01-12 06:11:00,92990.3403274329
2016-01-12 07:11:00,10419.882810216
2016-01-12 08:11:00,95576.6711715288
2016-01-12 09:11:00,115591.1300386656
2016-01-12 10:11:00,67350.4105452849
2016-01-12 11:11:00,128926.92304998
2016-01-12 12:11:00,95692.2247900278
2016-01-12 13:11:00,104037.3329401659
2016-01-12 14:11:00,135247.3169895045
2016-01-12 15:11:00,59041.0360704879
2016-01-12 16:11:00,16774.5681205872
2016-01-12 17:11:00,80726.8220629563
2016-01-12 18:11:00,53226.4198656201
2016-01-12 19:11:00,84774.00774164191
2016-01-12 20:11:00,58630.441125851095
2016-01-12 21:11:00,40079.4543056556
2016-01-12 22:11:00,195438.5340542052
2016-01-12 23:11:00,80913.2210062176
2016-01-13 00:11:00,113182.12145303909
2016-01-13 01:11:00,79072.0670252601
2016-01-13 02:11:00,43518.9712293798
2016-01-13 03:11:00,105141.0898020318
2016-01-13 04:11:00,99875.77432233059
2016-01-13 05:11:00,43375.502656134
2016-01-13 06:11:00,51717.1000894977
2016-01-13 07:11:00,96279.4297378089
2016-01-13 08:11:00,20252.1040735761
2016-01-13 09:11:00,17927.5638708342
2016-01-13 10:11:00,122104.9165977993
2016-01-13 11:11:00,120905.89128843059
2016-01-13 12:11:00,51546.181638342605
2016-01-13 13:11:00,142473.9231341349
2016-01-13 14:11:00,105867.4562433378
2016-01-13 15:11:00,82720.8501513075
2016-01-13 16:11:00,35266.1753408085
2016-01-13 17:11:00,101424.5817871638
2016-01-13 18:11:00,33983.0412123642
2016-01-13 19:11:00,57881.2963362546
2016-01-13 20:11:00,29575.133439914698
2016-01-13 21:11:00,124187.3272454034
2016-01-13 22:11:00,68819.0533730271
2016-01-13 23:11:00,62583.7293835941
2016-01-14 00:11:00,96643.47562354979
2016-01-14 01:11:00,190150.74239792727
2016-01-14 02:11:00,115920.0047566506
2016-01-14 03:11:00,17680.4526009507
2016-01-14 04:11:00,62340.07947196261
2016-01-14 05:11:00,67602.099274215
2016-01-14 06:11:00,32751.6401805813
2016-01-14 07:11:00,12123.445326019499
2016-01-14 08:11:00,150249.1577998422
2016-01-14 09:11:00,101732.48903735941
2016-01-14 10:11:00,110435.5658847243
2016-01-14 11:11:00,81831.55650439441
2016-01-14 12:11:00,106099.6882916091
2016-01-14 13:11:00,88582.1265841809
2016-01-14 14:11:00,71967.4367984352
2016-01-14 15:11:00,53032.13335557721
2016-01-14 16:11:00,11834.4467343861
2016-01-14 17:11:00,25330.3303034628
2016-01-14 18:11:00,59972.273783023804
2016-01-14 19:11:00,16028.371600659
2016-01-14 20:11:00,79799.7755750514
2016-01-14 21:11:00,15520.5845535741
2016-01-14 22:11:00,102410.2164368811
2016-01-14 23:11:00,10329.0224051883
2016-01-15 00:11:00,78616.5412814364
2016-01-15 01:11:00,127643.45927458619
2016-01-15 02:11:00,106348.19176656181
2016-01-15 03:11:00,34648.5331750041
2016-01-15 04:11:00,129755.7588265455
2016-01-15 05:11:00,63656.6676847926
2016-01-15 06:11:00,80411.36918195701
2016-01-15 07:11:00,59221.3850003754
2016-01-15 08:11:00,28238.8995370614
2016-01-15 09:11:00,91022.5125665592
